district,state,month,normal_temp_c,normal_rainfall_mm,normal_humidity_pct
Banda,Uttar Pradesh,8,29,210,78
Banda,Uttar Pradesh,9,28,150,72
Banda,Uttar Pradesh,10,25,35,60
Banda,Uttar Pradesh,11,19,8,58
Banda,Uttar Pradesh,12,14,10,66
Bara Banki,Uttar Pradesh,1,14,18,70
Bara Banki,Uttar Pradesh,2,17,15,62
Bara Banki,Uttar Pradesh,3,22,10,52
Bara Banki,Uttar Pradesh,4,28,8,44
Bara Banki,Uttar Pradesh,5,33,20,40
Bara Banki,Uttar Pradesh,6,34,90,58
Bara Banki,Uttar Pradesh,7,30,200,76
Bara Banki,Uttar Pradesh,8,29,210,78
Bara Banki,Uttar Pradesh,9,28,150,72
Bara Banki,Uttar Pradesh,10,25,35,60
Bara Banki,Uttar Pradesh,11,19,8,58
Bara Banki,Uttar Pradesh,12,14,10,66
Bareilly,Uttar Pradesh,1,14,18,70
Bareilly,Uttar Pradesh,2,17,15,62
Bareilly,Uttar Pradesh,3,22,10,52
Bareilly,Uttar Pradesh,4,28,8,44
Bareilly,Uttar Pradesh,5,33,20,40
Bareilly,Uttar Pradesh,6,34,90,58
Bareilly,Uttar Pradesh,7,30,200,76
Bareilly,Uttar Pradesh,8,29,210,78
Bareilly,Uttar Pradesh,9,28,150,72
Bareilly,Uttar Pradesh,10,25,35,60
Bareilly,Uttar Pradesh,11,19,8,58
Bareilly,Uttar Pradesh,12,14,10,66
Basti,Uttar Pradesh,1,14,18,70
Basti,Uttar Pradesh,2,17,15,62
Basti,Uttar Pradesh,3,22,10,52
Basti,Uttar Pradesh,4,28,8,44
Basti,Uttar Pradesh,5,33,20,40
Basti,Uttar Pradesh,6,34,90,58
Basti,Uttar Pradesh,7,30,200,76
Basti,Uttar Pradesh,8,29,210,78
Basti,Uttar Pradesh,9,28,150,72
Basti,Uttar Pradesh,10,25,35,60
Basti,Uttar Pradesh,11,19,8,58
Basti,Uttar Pradesh,12,14,10,66
Bijnor,Uttar Pradesh,1,14,18,70
Bijnor,Uttar Pradesh,2,17,15,62
Bijnor,Uttar Pradesh,3,22,10,52
Bijnor,Uttar Pradesh,4,28,8,44
Bijnor,Uttar Pradesh,5,33,20,40
Bijnor,Uttar Pradesh,6,34,90,58
Bijnor,Uttar Pradesh,7,30,200,76
Bijnor,Uttar Pradesh,8,29,210,78
Bijnor,Uttar Pradesh,9,28,150,72
Bijnor,Uttar Pradesh,10,25,35,60
Bijnor,Uttar Pradesh,11,19,8,58
Bijnor,Uttar Pradesh,12,14,10,66
Bulandshahr,Uttar Pradesh,1,14,18,70
Bulandshahr,Uttar Pradesh,2,17,15,62
Bulandshahr,Uttar Pradesh,3,22,10,52
Bulandshahr,Uttar Pradesh,4,28,8,44
Bulandshahr,Uttar Pradesh,5,33,20,40
Bulandshahr,Uttar Pradesh,6,34,90,58
Bulandshahr,Uttar Pradesh,7,30,200,76
Bulandshahr,Uttar Pradesh,8,29,210,78
Bulandshahr,Uttar Pradesh,9,28,150,72
Bulandshahr,Uttar Pradesh,10,25,35,60
Bulandshahr,Uttar Pradesh,11,19,8,58
Bulandshahr,Uttar Pradesh,12,14,10,66
Chandauli,Uttar Pradesh,1,14,18,70
Chandauli,Uttar Pradesh,2,17,15,62
Chandauli,Uttar Pradesh,3,22,10,52
Chandauli,Uttar Pradesh,4,28,8,44
Chandauli,Uttar Pradesh,5,33,20,40
Chandauli,Uttar Pradesh,6,34,90,58
Chandauli,Uttar Pradesh,7,30,200,76
Chandauli,Uttar Pradesh,8,29,210,78
Chandauli,Uttar Pradesh,9,28,150,72
Chandauli,Uttar Pradesh,10,25,35,60
Chandauli,Uttar Pradesh,11,19,8,58
Chandauli,Uttar Pradesh,12,14,10,66
Chitrakoot,Uttar Pradesh,1,14,18,70
Chitrakoot,Uttar Pradesh,2,17,15,62
Chitrakoot,Uttar Pradesh,3,22,10,52
Chitrakoot,Uttar Pradesh,4,28,8,44
Chitrakoot,Uttar Pradesh,5,33,20,40
Chitrakoot,Uttar Pradesh,6,34,90,58
Chitrakoot,Uttar Pradesh,7,30,200,76
Chitrakoot,Uttar Pradesh,8,29,210,78
Chitrakoot,Uttar Pradesh,9,28,150,72
Chitrakoot,Uttar Pradesh,10,25,35,60
Chitrakoot,Uttar Pradesh,11,19,8,58
Chitrakoot,Uttar Pradesh,12,14,10,66
Deoria,Uttar Pradesh,1,14,18,70
Deoria,Uttar Pradesh,2,17,15,62
Deoria,Uttar Pradesh,3,22,10,52
Deoria,Uttar Pradesh,4,28,8,44
Deoria,Uttar Pradesh,5,33,20,40
Deoria,Uttar Pradesh,6,34,90,58
Deoria,Uttar Pradesh,7,30,200,76
Deoria,Uttar Pradesh,8,29,210,78
Deoria,Uttar Pradesh,9,28,150,72
Deoria,Uttar Pradesh,10,25,35,60
Deoria,Uttar Pradesh,11,19,8,58
Deoria,Uttar Pradesh,12,14,10,66
Etah,Uttar Pradesh,1,14,18,70
Etah,Uttar Pradesh,2,17,15,62
Etah,Uttar Pradesh,3,22,10,52
Etah,Uttar Pradesh,4,28,8,44
Etah,Uttar Pradesh,5,33,20,40
Etah,Uttar Pradesh,6,34,90,58
Etah,Uttar Pradesh,7,30,200,76
Etah,Uttar Pradesh,8,29,210,78
Etah,Uttar Pradesh,9,28,150,72
Etah,Uttar Pradesh,10,25,35,60
Etah,Uttar Pradesh,11,19,8,58
Etah,Uttar Pradesh,12,14,10,66
Etawah,Uttar Pradesh,1,14,18,70
Etawah,Uttar Pradesh,2,17,15,62
Etawah,Uttar Pradesh,3,22,10,52
Etawah,Uttar Pradesh,4,28,8,44
Etawah,Uttar Pradesh,5,33,20,40
Etawah,Uttar Pradesh,6,34,90,58
Etawah,Uttar Pradesh,7,30,200,76
Etawah,Uttar Pradesh,8,29,210,78
Etawah,Uttar Pradesh,9,28,150,72
Etawah,Uttar Pradesh,10,25,35,60
Etawah,Uttar Pradesh,11,19,8,58
Etawah,Uttar Pradesh,12,14,10,66
Faizabad,Uttar Pradesh,1,14,18,70
Faizabad,Uttar Pradesh,2,17,15,62
Faizabad,Uttar Pradesh,3,22,10,52
Faizabad,Uttar Pradesh,4,28,8,44
Faizabad,Uttar Pradesh,5,33,20,40
Faizabad,Uttar Pradesh,6,34,90,58
Faizabad,Uttar Pradesh,7,30,200,76
Faizabad,Uttar Pradesh,8,29,210,78
Faizabad,Uttar Pradesh,9,28,150,72
Faizabad,Uttar Pradesh,10,25,35,60
Faizabad,Uttar Pradesh,11,19,8,58
Faizabad,Uttar Pradesh,12,14,10,66
Farrukhabad,Uttar Pradesh,1,14,18,70
Farrukhabad,Uttar Pradesh,2,17,15,62
Farrukhabad,Uttar Pradesh,3,22,10,52
Farrukhabad,Uttar Pradesh,4,28,8,44
Farrukhabad,Uttar Pradesh,5,33,20,40
Farrukhabad,Uttar Pradesh,6,34,90,58
Farrukhabad,Uttar Pradesh,7,30,200,76
Farrukhabad,Uttar Pradesh,8,29,210,78
Farrukhabad,Uttar Pradesh,9,28,150,72
Farrukhabad,Uttar Pradesh,10,25,35,60
Farrukhabad,Uttar Pradesh,11,19,8,58
Farrukhabad,Uttar Pradesh,12,14,10,66
Fatehpur,Uttar Pradesh,1,14,18,70
Fatehpur,Uttar Pradesh,2,17,15,62
Fatehpur,Uttar Pradesh,3,22,10,52
Fatehpur,Uttar Pradesh,4,28,8,44
Fatehpur,Uttar Pradesh,5,33,20,40
Fatehpur,Uttar Pradesh,6,34,90,58
Fatehpur,Uttar Pradesh,7,30,200,76
Fatehpur,Uttar Pradesh,8,29,210,78
Fatehpur,Uttar Pradesh,9,28,150,72
Fatehpur,Uttar Pradesh,10,25,35,60
Fatehpur,Uttar Pradesh,11,19,8,58
Fatehpur,Uttar Pradesh,12,14,10,66
Firozabad,Uttar Pradesh,1,14,18,70
Firozabad,Uttar Pradesh,2,17,15,62
Firozabad,Uttar Pradesh,3,22,10,52
Firozabad,Uttar Pradesh,4,28,8,44
Firozabad,Uttar Pradesh,5,33,20,40
Firozabad,Uttar Pradesh,6,34,90,58
Firozabad,Uttar Pradesh,7,30,200,76
Firozabad,Uttar Pradesh,8,29,210,78
Firozabad,Uttar Pradesh,9,28,150,72
Firozabad,Uttar Pradesh,10,25,35,60
Firozabad,Uttar Pradesh,11,19,8,58
Firozabad,Uttar Pradesh,12,14,10,66
Gautam Buddha Nagar,Uttar Pradesh,1,14,18,70
Gautam Buddha Nagar,Uttar Pradesh,2,17,15,62
Gautam Buddha Nagar,Uttar Pradesh,3,22,10,52
Gautam Buddha Nagar,Uttar Pradesh,4,28,8,44
Gautam Buddha Nagar,Uttar Pradesh,5,33,20,40
Gautam Buddha Nagar,Uttar Pradesh,6,34,90,58
Gautam Buddha Nagar,Uttar Pradesh,7,30,200,76
Gautam Buddha Nagar,Uttar Pradesh,8,29,210,78
Gautam Buddha Nagar,Uttar Pradesh,9,28,150,72
Gautam Buddha Nagar,Uttar Pradesh,10,25,35,60
Gautam Buddha Nagar,Uttar Pradesh,11,19,8,58
Gautam Buddha Nagar,Uttar Pradesh,12,14,10,66
Ghaziabad,Uttar Pradesh,1,14,18,70
Ghaziabad,Uttar Pradesh,2,17,15,62
Ghaziabad,Uttar Pradesh,3,22,10,52
Ghaziabad,Uttar Pradesh,4,28,8,44
Ghaziabad,Uttar Pradesh,5,33,20,40
Ghaziabad,Uttar Pradesh,6,34,90,58
Ghaziabad,Uttar Pradesh,7,30,200,76
Ghaziabad,Uttar Pradesh,8,29,210,78
Ghaziabad,Uttar Pradesh,9,28,150,72
Ghaziabad,Uttar Pradesh,10,25,35,60
Ghaziabad,Uttar Pradesh,11,19,8,58
Ghaziabad,Uttar Pradesh,12,14,10,66
Ghazipur,Uttar Pradesh,1,14,18,70
Ghazipur,Uttar Pradesh,2,17,15,62
Ghazipur,Uttar Pradesh,3,22,10,52
Ghazipur,Uttar Pradesh,4,28,8,44
Ghazipur,Uttar Pradesh,5,33,20,40
Ghazipur,Uttar Pradesh,6,34,90,58
Ghazipur,Uttar Pradesh,7,30,200,76
Ghazipur,Uttar Pradesh,8,29,210,78
Ghazipur,Uttar Pradesh,9,28,150,72
Ghazipur,Uttar Pradesh,10,25,35,60
Ghazipur,Uttar Pradesh,11,19,8,58
Ghazipur,Uttar Pradesh,12,14,10,66
Gonda,Uttar Pradesh,1,14,18,70
Gonda,Uttar Pradesh,2,17,15,62
Gonda,Uttar Pradesh,3,22,10,52
Gonda,Uttar Pradesh,4,28,8,44
Gonda,Uttar Pradesh,5,33,20,40
Gonda,Uttar Pradesh,6,34,90,58
Gonda,Uttar Pradesh,7,30,200,76
Gonda,Uttar Pradesh,8,29,210,78
Gonda,Uttar Pradesh,9,28,150,72
Gonda,Uttar Pradesh,10,25,35,60
Gonda,Uttar Pradesh,11,19,8,58
Gonda,Uttar Pradesh,12,14,10,66
Gorakhpur,Uttar Pradesh,1,14,18,70
Gorakhpur,Uttar Pradesh,2,17,15,62
Gorakhpur,Uttar Pradesh,3,22,10,52
Gorakhpur,Uttar Pradesh,4,28,8,44
Gorakhpur,Uttar Pradesh,5,33,20,40
Gorakhpur,Uttar Pradesh,6,34,90,58
Gorakhpur,Uttar Pradesh,7,30,200,76
Gorakhpur,Uttar Pradesh,8,29,210,78
Gorakhpur,Uttar Pradesh,9,28,150,72
Gorakhpur,Uttar Pradesh,10,25,35,60
Gorakhpur,Uttar Pradesh,11,19,8,58
Gorakhpur,Uttar Pradesh,12,14,10,66
Hamirpur,Uttar Pradesh,1,14,18,70
Hamirpur,Uttar Pradesh,2,17,15,62
Hamirpur,Uttar Pradesh,3,22,10,52
Hamirpur,Uttar Pradesh,4,28,8,44
Hamirpur,Uttar Pradesh,5,33,20,40
Hamirpur,Uttar Pradesh,6,34,90,58
Hamirpur,Uttar Pradesh,7,30,200,76
Hamirpur,Uttar Pradesh,8,29,210,78
Hamirpur,Uttar Pradesh,9,28,150,72
Hamirpur,Uttar Pradesh,10,25,35,60
Hamirpur,Uttar Pradesh,11,19,8,58
Hamirpur,Uttar Pradesh,12,14,10,66
Hardoi,Uttar Pradesh,1,14,18,70
Hardoi,Uttar Pradesh,2,17,15,62
Hardoi,Uttar Pradesh,3,22,10,52
Hardoi,Uttar Pradesh,4,28,8,44
Hardoi,Uttar Pradesh,5,33,20,40
Hardoi,Uttar Pradesh,6,34,90,58
Hardoi,Uttar Pradesh,7,30,200,76
Hardoi,Uttar Pradesh,8,29,210,78
Hardoi,Uttar Pradesh,9,28,150,72
Hardoi,Uttar Pradesh,10,25,35,60
Hardoi,Uttar Pradesh,11,19,8,58
Hardoi,Uttar Pradesh,12,14,10,66
Hathras,Uttar Pradesh,1,14,18,70
Hathras,Uttar Pradesh,2,17,15,62
Hathras,Uttar Pradesh,3,22,10,52
Hathras,Uttar Pradesh,4,28,8,44
Hathras,Uttar Pradesh,5,33,20,40
Hathras,Uttar Pradesh,6,34,90,58
Hathras,Uttar Pradesh,7,30,200,76
Hathras,Uttar Pradesh,8,29,210,78
Hathras,Uttar Pradesh,9,28,150,72
Hathras,Uttar Pradesh,10,25,35,60
Hathras,Uttar Pradesh,11,19,8,58
Hathras,Uttar Pradesh,12,14,10,66
Jalaun,Uttar Pradesh,1,14,18,70
Jalaun,Uttar Pradesh,2,17,15,62
Jalaun,Uttar Pradesh,3,22,10,52
Jalaun,Uttar Pradesh,4,28,8,44
Jalaun,Uttar Pradesh,5,33,20,40
Jalaun,Uttar Pradesh,6,34,90,58
Jalaun,Uttar Pradesh,7,30,200,76
Jalaun,Uttar Pradesh,8,29,210,78
Jalaun,Uttar Pradesh,9,28,150,72
Jalaun,Uttar Pradesh,10,25,35,60
Jalaun,Uttar Pradesh,11,19,8,58
Jalaun,Uttar Pradesh,12,14,10,66
Jaunpur,Uttar Pradesh,1,14,18,70
Jaunpur,Uttar Pradesh,2,17,15,62
Jaunpur,Uttar Pradesh,3,22,10,52
Jaunpur,Uttar Pradesh,4,28,8,44
Jaunpur,Uttar Pradesh,5,33,20,40
Jaunpur,Uttar Pradesh,6,34,90,58
Jaunpur,Uttar Pradesh,7,30,200,76
Jaunpur,Uttar Pradesh,8,29,210,78
Jaunpur,Uttar Pradesh,9,28,150,72
Jaunpur,Uttar Pradesh,10,25,35,60
Jaunpur,Uttar Pradesh,11,19,8,58
Jaunpur,Uttar Pradesh,12,14,10,66
Jhansi,Uttar Pradesh,1,14,18,70
Jhansi,Uttar Pradesh,2,17,15,62
Jhansi,Uttar Pradesh,3,22,10,52
Jhansi,Uttar Pradesh,4,28,8,44
Jhansi,Uttar Pradesh,5,33,20,40
Jhansi,Uttar Pradesh,6,34,90,58
Jhansi,Uttar Pradesh,7,30,200,76
Jhansi,Uttar Pradesh,8,29,210,78
Jhansi,Uttar Pradesh,9,28,150,72
Jhansi,Uttar Pradesh,10,25,35,60
Jhansi,Uttar Pradesh,11,19,8,58
Jhansi,Uttar Pradesh,12,14,10,66
Jyotiba Phule Nagar,Uttar Pradesh,1,14,18,70
Jyotiba Phule Nagar,Uttar Pradesh,2,17,15,62
Jyotiba Phule Nagar,Uttar Pradesh,3,22,10,52
Jyotiba Phule Nagar,Uttar Pradesh,4,28,8,44
Jyotiba Phule Nagar,Uttar Pradesh,5,33,20,40
Jyotiba Phule Nagar,Uttar Pradesh,6,34,90,58
Jyotiba Phule Nagar,Uttar Pradesh,7,30,200,76
Jyotiba Phule Nagar,Uttar Pradesh,8,29,210,78
Jyotiba Phule Nagar,Uttar Pradesh,9,28,150,72
Jyotiba Phule Nagar,Uttar Pradesh,10,25,35,60
Jyotiba Phule Nagar,Uttar Pradesh,11,19,8,58
Jyotiba Phule Nagar,Uttar Pradesh,12,14,10,66
Kannauj,Uttar Pradesh,1,14,18,70
Kannauj,Uttar Pradesh,2,17,15,62
Kannauj,Uttar Pradesh,3,22,10,52
Kannauj,Uttar Pradesh,4,28,8,44
Kannauj,Uttar Pradesh,5,33,20,40
Kannauj,Uttar Pradesh,6,34,90,58
Kannauj,Uttar Pradesh,7,30,200,76
Kannauj,Uttar Pradesh,8,29,210,78
Kannauj,Uttar Pradesh,9,28,150,72
Kannauj,Uttar Pradesh,10,25,35,60
Kannauj,Uttar Pradesh,11,19,8,58
Kannauj,Uttar Pradesh,12,14,10,66
Kanpur Dehat,Uttar Pradesh,1,14,18,70
Kanpur Dehat,Uttar Pradesh,2,17,15,62
Kanpur Dehat,Uttar Pradesh,3,22,10,52
Kanpur Dehat,Uttar Pradesh,4,28,8,44
Kanpur Dehat,Uttar Pradesh,5,33,20,40
Kanpur Dehat,Uttar Pradesh,6,34,90,58
Kanpur Dehat,Uttar Pradesh,7,30,200,76
Kanpur Dehat,Uttar Pradesh,8,29,210,78
Kanpur Dehat,Uttar Pradesh,9,28,150,72
Kanpur Dehat,Uttar Pradesh,10,25,35,60
Kanpur Dehat,Uttar Pradesh,11,19,8,58
Kanpur Dehat,Uttar Pradesh,12,14,10,66
Kanpur,Uttar Pradesh,1,14,18,70
Kanpur,Uttar Pradesh,2,17,15,62
Kanpur,Uttar Pradesh,3,22,10,52
Kanpur,Uttar Pradesh,4,28,8,44
Kanpur,Uttar Pradesh,5,33,20,40
Kanpur,Uttar Pradesh,6,34,90,58
Kanpur,Uttar Pradesh,7,30,200,76
Kanpur,Uttar Pradesh,8,29,210,78
Kanpur,Uttar Pradesh,9,28,150,72
Kanpur,Uttar Pradesh,10,25,35,60
Kanpur,Uttar Pradesh,11,19,8,58
Kanpur,Uttar Pradesh,12,14,10,66
Kaushambi,Uttar Pradesh,1,14,18,70
Kaushambi,Uttar Pradesh,2,17,15,62
Kaushambi,Uttar Pradesh,3,22,10,52
Kaushambi,Uttar Pradesh,4,28,8,44
Kaushambi,Uttar Pradesh,5,33,20,40
Kaushambi,Uttar Pradesh,6,34,90,58
Kaushambi,Uttar Pradesh,7,30,200,76
Kaushambi,Uttar Pradesh,8,29,210,78
Kaushambi,Uttar Pradesh,9,28,150,72
Kaushambi,Uttar Pradesh,10,25,35,60
Kaushambi,Uttar Pradesh,11,19,8,58
Kaushambi,Uttar Pradesh,12,14,10,66
Kushinagar,Uttar Pradesh,1,14,18,70
Kushinagar,Uttar Pradesh,2,17,15,62
Kushinagar,Uttar Pradesh,3,22,10,52
Kushinagar,Uttar Pradesh,4,28,8,44
Kushinagar,Uttar Pradesh,5,33,20,40
Kushinagar,Uttar Pradesh,6,34,90,58
Kushinagar,Uttar Pradesh,7,30,200,76
Kushinagar,Uttar Pradesh,8,29,210,78
Kushinagar,Uttar Pradesh,9,28,150,72
Kushinagar,Uttar Pradesh,10,25,35,60
Kushinagar,Uttar Pradesh,11,19,8,58
Kushinagar,Uttar Pradesh,12,14,10,66
Lakhimpur Kheri,Uttar Pradesh,1,14,18,70
Lakhimpur Kheri,Uttar Pradesh,2,17,15,62
Lakhimpur Kheri,Uttar Pradesh,3,22,10,52
Lakhimpur Kheri,Uttar Pradesh,4,28,8,44
Lakhimpur Kheri,Uttar Pradesh,5,33,20,40
Lakhimpur Kheri,Uttar Pradesh,6,34,90,58
Lakhimpur Kheri,Uttar Pradesh,7,30,200,76
Lakhimpur Kheri,Uttar Pradesh,8,29,210,78
Lakhimpur Kheri,Uttar Pradesh,9,28,150,72
Lakhimpur Kheri,Uttar Pradesh,10,25,35,60
Lakhimpur Kheri,Uttar Pradesh,11,19,8,58
Lakhimpur Kheri,Uttar Pradesh,12,14,10,66
Lalitpur,Uttar Pradesh,1,14,18,70
Lalitpur,Uttar Pradesh,2,17,15,62
Lalitpur,Uttar Pradesh,3,22,10,52
Lalitpur,Uttar Pradesh,4,28,8,44
Lalitpur,Uttar Pradesh,5,33,20,40
Lalitpur,Uttar Pradesh,6,34,90,58
Lalitpur,Uttar Pradesh,7,30,200,76
Lalitpur,Uttar Pradesh,8,29,210,78
Lalitpur,Uttar Pradesh,9,28,150,72
Lalitpur,Uttar Pradesh,10,25,35,60
Lalitpur,Uttar Pradesh,11,19,8,58
Lalitpur,Uttar Pradesh,12,14,10,66
Lucknow,Uttar Pradesh,1,14,18,70
Lucknow,Uttar Pradesh,2,17,15,62
Lucknow,Uttar Pradesh,3,22,10,52
Lucknow,Uttar Pradesh,4,28,8,44
Lucknow,Uttar Pradesh,5,33,20,40
Lucknow,Uttar Pradesh,6,34,90,58
Lucknow,Uttar Pradesh,7,30,200,76
Lucknow,Uttar Pradesh,8,29,210,78
Lucknow,Uttar Pradesh,9,28,150,72
Lucknow,Uttar Pradesh,10,25,35,60
Lucknow,Uttar Pradesh,11,19,8,58
Lucknow,Uttar Pradesh,12,14,10,66
Maharajganj,Uttar Pradesh,1,14,18,70
Maharajganj,Uttar Pradesh,2,17,15,62
Maharajganj,Uttar Pradesh,3,22,10,52
Maharajganj,Uttar Pradesh,4,28,8,44
Maharajganj,Uttar Pradesh,5,33,20,40
Maharajganj,Uttar Pradesh,6,34,90,58
Maharajganj,Uttar Pradesh,7,30,200,76
Maharajganj,Uttar Pradesh,8,29,210,78
Maharajganj,Uttar Pradesh,9,28,150,72
Maharajganj,Uttar Pradesh,10,25,35,60
Maharajganj,Uttar Pradesh,11,19,8,58
Maharajganj,Uttar Pradesh,12,14,10,66
Mahoba,Uttar Pradesh,1,14,18,70
Mahoba,Uttar Pradesh,2,17,15,62
Mahoba,Uttar Pradesh,3,22,10,52
Mahoba,Uttar Pradesh,4,28,8,44
Mahoba,Uttar Pradesh,5,33,20,40
Mahoba,Uttar Pradesh,6,34,90,58
Mahoba,Uttar Pradesh,7,30,200,76
Mahoba,Uttar Pradesh,8,29,210,78
Mahoba,Uttar Pradesh,9,28,150,72
Mahoba,Uttar Pradesh,10,25,35,60
Mahoba,Uttar Pradesh,11,19,8,58
Mahoba,Uttar Pradesh,12,14,10,66
Mainpuri,Uttar Pradesh,1,14,18,70
Mainpuri,Uttar Pradesh,2,17,15,62
Mainpuri,Uttar Pradesh,3,22,10,52
Mainpuri,Uttar Pradesh,4,28,8,44
Mainpuri,Uttar Pradesh,5,33,20,40
Mainpuri,Uttar Pradesh,6,34,90,58
Mainpuri,Uttar Pradesh,7,30,200,76
Mainpuri,Uttar Pradesh,8,29,210,78
Mainpuri,Uttar Pradesh,9,28,150,72
Mainpuri,Uttar Pradesh,10,25,35,60
Mainpuri,Uttar Pradesh,11,19,8,58
Mainpuri,Uttar Pradesh,12,14,10,66
Mathura,Uttar Pradesh,1,14,18,70
Mathura,Uttar Pradesh,2,17,15,62
Mathura,Uttar Pradesh,3,22,10,52
Mathura,Uttar Pradesh,4,28,8,44
Mathura,Uttar Pradesh,5,33,20,40
Mathura,Uttar Pradesh,6,34,90,58
Mathura,Uttar Pradesh,7,30,200,76
Mathura,Uttar Pradesh,8,29,210,78
Mathura,Uttar Pradesh,9,28,150,72
Mathura,Uttar Pradesh,10,25,35,60
Mathura,Uttar Pradesh,11,19,8,58
Mathura,Uttar Pradesh,12,14,10,66
Mau,Uttar Pradesh,1,14,18,70
Mau,Uttar Pradesh,2,17,15,62
Mau,Uttar Pradesh,3,22,10,52
Mau,Uttar Pradesh,4,28,8,44
Mau,Uttar Pradesh,5,33,20,40
Mau,Uttar Pradesh,6,34,90,58
Mau,Uttar Pradesh,7,30,200,76
Mau,Uttar Pradesh,8,29,210,78
Mau,Uttar Pradesh,9,28,150,72
Mau,Uttar Pradesh,10,25,35,60
Mau,Uttar Pradesh,11,19,8,58
Mau,Uttar Pradesh,12,14,10,66
Meerut,Uttar Pradesh,1,14,18,70
Meerut,Uttar Pradesh,2,17,15,62
Meerut,Uttar Pradesh,3,22,10,52
Meerut,Uttar Pradesh,4,28,8,44
Meerut,Uttar Pradesh,5,33,20,40
Meerut,Uttar Pradesh,6,34,90,58
Meerut,Uttar Pradesh,7,30,200,76
Meerut,Uttar Pradesh,8,29,210,78
Meerut,Uttar Pradesh,9,28,150,72
Meerut,Uttar Pradesh,10,25,35,60
Meerut,Uttar Pradesh,11,19,8,58
Meerut,Uttar Pradesh,12,14,10,66
Mirzapur,Uttar Pradesh,1,14,18,70
Mirzapur,Uttar Pradesh,2,17,15,62
Mirzapur,Uttar Pradesh,3,22,10,52
Mirzapur,Uttar Pradesh,4,28,8,44
Mirzapur,Uttar Pradesh,5,33,20,40
Mirzapur,Uttar Pradesh,6,34,90,58
Mirzapur,Uttar Pradesh,7,30,200,76
Mirzapur,Uttar Pradesh,8,29,210,78
Mirzapur,Uttar Pradesh,9,28,150,72
Mirzapur,Uttar Pradesh,10,25,35,60
Mirzapur,Uttar Pradesh,11,19,8,58
Mirzapur,Uttar Pradesh,12,14,10,66
Moradabad,Uttar Pradesh,1,14,18,70
Moradabad,Uttar Pradesh,2,17,15,62
Moradabad,Uttar Pradesh,3,22,10,52
Moradabad,Uttar Pradesh,4,28,8,44
Moradabad,Uttar Pradesh,5,33,20,40
Moradabad,Uttar Pradesh,6,34,90,58
Moradabad,Uttar Pradesh,7,30,200,76
Moradabad,Uttar Pradesh,8,29,210,78
Moradabad,Uttar Pradesh,9,28,150,72
Moradabad,Uttar Pradesh,10,25,35,60
Moradabad,Uttar Pradesh,11,19,8,58
Moradabad,Uttar Pradesh,12,14,10,66
Muzaffarnagar,Uttar Pradesh,1,14,18,70
Muzaffarnagar,Uttar Pradesh,2,17,15,62
Muzaffarnagar,Uttar Pradesh,3,22,10,52
Muzaffarnagar,Uttar Pradesh,4,28,8,44
Muzaffarnagar,Uttar Pradesh,5,33,20,40
Muzaffarnagar,Uttar Pradesh,6,34,90,58
Muzaffarnagar,Uttar Pradesh,7,30,200,76
Muzaffarnagar,Uttar Pradesh,8,29,210,78
Muzaffarnagar,Uttar Pradesh,9,28,150,72
Muzaffarnagar,Uttar Pradesh,10,25,35,60
Muzaffarnagar,Uttar Pradesh,11,19,8,58
Muzaffarnagar,Uttar Pradesh,12,14,10,66
Pilibhit,Uttar Pradesh,1,14,18,70
Pilibhit,Uttar Pradesh,2,17,15,62
Pilibhit,Uttar Pradesh,3,22,10,52
Pilibhit,Uttar Pradesh,4,28,8,44
Pilibhit,Uttar Pradesh,5,33,20,40
Pilibhit,Uttar Pradesh,6,34,90,58
Pilibhit,Uttar Pradesh,7,30,200,76
Pilibhit,Uttar Pradesh,8,29,210,78
Pilibhit,Uttar Pradesh,9,28,150,72
Pilibhit,Uttar Pradesh,10,25,35,60
Pilibhit,Uttar Pradesh,11,19,8,58
Pilibhit,Uttar Pradesh,12,14,10,66
Pratapgarh,Uttar Pradesh,1,14,18,70
Pratapgarh,Uttar Pradesh,2,17,15,62
Pratapgarh,Uttar Pradesh,3,22,10,52
Pratapgarh,Uttar Pradesh,4,28,8,44
Pratapgarh,Uttar Pradesh,5,33,20,40
Pratapgarh,Uttar Pradesh,6,34,90,58
Pratapgarh,Uttar Pradesh,7,30,200,76
Pratapgarh,Uttar Pradesh,8,29,210,78
Pratapgarh,Uttar Pradesh,9,28,150,72
Pratapgarh,Uttar Pradesh,10,25,35,60
Pratapgarh,Uttar Pradesh,11,19,8,58
Pratapgarh,Uttar Pradesh,12,14,10,66
Rae Bareli,Uttar Pradesh,1,14,18,70
Rae Bareli,Uttar Pradesh,2,17,15,62
Rae Bareli,Uttar Pradesh,3,22,10,52
Rae Bareli,Uttar Pradesh,4,28,8,44
Rae Bareli,Uttar Pradesh,5,33,20,40
Rae Bareli,Uttar Pradesh,6,34,90,58
Rae Bareli,Uttar Pradesh,7,30,200,76
Rae Bareli,Uttar Pradesh,8,29,210,78
Rae Bareli,Uttar Pradesh,9,28,150,72
Rae Bareli,Uttar Pradesh,10,25,35,60
Rae Bareli,Uttar Pradesh,11,19,8,58
Rae Bareli,Uttar Pradesh,12,14,10,66
Rampur,Uttar Pradesh,1,14,18,70
Rampur,Uttar Pradesh,2,17,15,62
Rampur,Uttar Pradesh,3,22,10,52
